Summary_file = p12-99.sum
Title = south plots
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),no3(21),no3(22),no3(23),no3(24),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep,es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain130
1997,3,88,29,0.000000,0.058439,0.067896,0.144284,0.196573,0.222561,0.241453,0.250069,0.278684,0.288854,0.312255,0.319667,0.322424,0.334223,0.343855,0.344302,0.344219,0.342015,0.330047,0.313480,0.299512,0.299743,0.298842,0.294095,0.305228,0.310771,0.310358,0.309432,0.308887,0.612874,1.021202,3.274465,5.378941,8.130424,10.210018,8.110719,6.111891,5.818546,4.590141,2.881933,2.042942,1.735945,1.677455,1.665112,1.679465,1.702477,1.706623,1.701297,1.690059,1.270371,2.524544,4.036378,3.989227,0.049481,0.068812,0.094074,0.253082,0.820767,0.095040,0.049404,0.025377,28.627924,26.072262,1.381256,0.132550,52.557102,190.621185,300.927399,32.683285,20.575937,1.405958,0.103752,65.060577,146.150970,0.600000,0.000000,4.547318,1846.738781,4.323333,0.000000,0.212725,68.513557,0.000000,-0.207527,2.050061,4.919801,220.399994,166.917526,166.917526,0.000000,36.511082,17.889818,0.000000,1.628929,97.985176,1.570304,8937.026367,0.005770,13.757800,1.131498,0.000000,100.902863,1.513861,8735.055664,0.545317,4.078065,0.774555,116.183235,0.056437,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,20.646893,7.574776,1.895800,12.997623,0.739038,1.455394,71.813591,1357.278687,68.408976,48.708332,32.433861,13.429053,-319.569519
1997,4,103,13,0.000000,0.056638,0.062238,0.089301,0.182171,0.217484,0.238585,0.247529,0.276671,0.287161,0.309997,0.317787,0.321000,0.332700,0.342254,0.342651,0.342636,0.341175,0.330649,0.316198,0.302726,0.302447,0.301005,0.294489,0.305233,0.310764,0.310512,0.309747,0.309216,0.850592,1.330287,2.753217,6.281018,9.298215,10.306732,8.154322,6.193247,6.032921,4.672499,2.892032,2.039951,1.710827,1.643969,1.627012,1.640447,1.672396,1.689484,1.705591,1.704917,1.282458,2.545188,4.035180,3.969682,0.047915,0.060506,0.077100,0.227663,0.632307,0.073935,0.043270,0.026864,30.820061,26.499004,1.119426,0.132055,50.148232,189.272202,299.499908,34.897221,20.975828,1.141061,0.105948,62.524677,145.117111,0.800000,0.000000,3.387346,1843.942567,3.350095,0.000000,0.246757,58.723061,0.000000,-0.142355,1.239308,2.708732,221.199997,170.267609,170.267609,0.000000,36.370968,19.098619,0.000000,1.875684,100.408768,1.308664,8936.535156,0.006692,13.855106,1.217670,0.000000,99.785744,1.508645,8733.523438,0.485487,2.654128,0.774555,116.183235,0.056437,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,21.862921,8.273530,2.085717,14.314519,0.623953,1.451021,71.100685,1356.780029,86.196850,57.004851,32.942911,14.005894,-317.736755
1997,4,112,22,0.000000,0.055198,0.058663,0.069662,0.171317,0.215137,0.237378,0.246465,0.275714,0.286297,0.308952,0.316906,0.320313,0.332040,0.341535,0.341908,0.341861,0.340567,0.330216,0.316257,0.303363,0.303653,0.302408,0.295256,0.305419,0.310792,0.310579,0.309918,0.309421,0.992502,1.487085,2.486336,6.642315,9.986774,10.427113,8.206583,6.254724,6.167622,4.740211,2.905731,2.041129,1.698720,1.627266,1.607896,1.620592,1.655768,1.675887,1.697197,1.701326,1.283292,2.549419,4.036985,3.959728,0.046920,0.060685,0.083065,0.189684,0.650259,0.078417,0.044083,0.026149,32.022125,26.822006,1.109030,0.131168,48.981552,188.643509,298.849854,36.125416,21.265848,1.131072,0.104654,61.304813,144.629669,0.000000,0.000000,1.276567,1842.535438,1.239022,0.000000,0.168412,31.515884,0.000000,-0.072526,0.568254,1.229901,221.199997,171.506638,171.506638,0.000000,36.299252,19.655581,0.000000,2.044096,101.797852,1.296623,8936.228516,0.004563,13.919602,1.261800,0.000000,99.120850,1.506647,8732.506836,0.302164,1.683775,0.774555,116.183235,0.056437,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,22.557417,8.757119,2.216943,14.937162,0.597107,1.449549,70.709747,1356.477905,96.930392,61.894055,33.297116,14.361846,-316.888855
1997,4,113,23,1.000000,0.055065,0.058391,0.068700,0.169872,0.214882,0.237259,0.246360,0.275616,0.286207,0.308847,0.316817,0.320244,0.331970,0.341463,0.341833,0.341782,0.340501,0.330163,0.316243,0.303400,0.303745,0.302524,0.295356,0.305455,0.310799,0.310586,0.309936,0.309444,1.003865,1.499361,2.478447,6.657688,10.061572,10.442125,8.212681,6.261092,6.181707,4.747773,2.907442,2.041355,1.697511,1.625582,1.605950,1.618571,1.654044,1.674446,1.696174,1.700641,1.283055,2.549185,4.036977,3.958705,0.046846,0.060758,0.083574,0.185921,0.648030,0.078207,0.043583,0.026157,32.143059,26.856974,1.103336,0.130743,48.870186,188.579865,298.783447,36.249397,21.296913,1.125127,0.104469,61.188175,144.580185,0.000000,0.000000,0.121715,1842.396714,0.119002,0.000000,0.019759,3.111512,0.000000,-0.007626,0.057138,0.124584,0.000000,0.119002,0.119002,0.000000,-0.007549,0.056084,0.000000,0.019759,101.938019,1.290478,8936.196289,0.000535,0.007464,0.004651,0.000000,99.056740,1.506464,8732.402344,0.033068,0.167635,0.774555,116.183235,0.056437,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,22.622772,8.806464,2.230422,14.993218,0.593109,1.449418,70.673378,1356.449097,97.980677,62.431665,33.336119,14.399137,0.085863
1997,5,128,8,1.000000,0.236054,0.237318,0.239833,0.247792,0.252179,0.237193,0.244999,0.274309,0.285001,0.307465,0.315646,0.319309,0.330986,0.340505,0.340839,0.340764,0.339550,0.329353,0.315852,0.303519,0.304431,0.303463,0.296673,0.306331,0.311100,0.310730,0.310190,0.309776,0.563470,0.984303,1.937441,6.445097,13.261069,10.807297,8.310483,6.360831,6.390604,4.870896,2.938805,2.047272,1.681831,1.603077,1.579807,1.591576,1.630747,1.654913,1.681031,1.687530,1.274691,2.534026,4.024424,3.942893,0.006715,0.041834,0.102083,0.192313,0.629174,0.076765,0.043018,0.026347,33.998676,27.402216,1.048884,0.131465,60.894440,187.738541,297.892426,38.153919,21.777573,1.070393,0.105322,73.144409,143.924011,19.200001,0.000000,4.971839,1853.992600,7.281163,0.000000,0.323302,39.469997,0.000000,-0.105967,0.748999,1.652241,19.200001,7.400166,7.400166,0.000000,-0.111966,0.792962,0.000000,0.343060,104.089920,1.236452,8935.766602,0.008745,0.127357,0.070101,0.000000,98.198776,1.412809,8730.828125,0.497628,2.752387,0.696582,104.487274,0.050902,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,23.826750,9.550827,2.434117,14.350667,0.552670,1.356493,70.193405,1356.006348,65.025284,70.114689,33.920429,14.948733,1.224242
1997,5,134,14,1.000000,0.067555,0.140018,0.194849,0.216809,0.231731,0.236275,0.244585,0.273861,0.284577,0.306993,0.315245,0.318984,0.330636,0.340168,0.340495,0.340412,0.339211,0.329048,0.315654,0.303438,0.304470,0.303562,0.296978,0.306776,0.311350,0.310838,0.310293,0.309903,0.497062,1.616896,3.431233,7.971949,12.308788,10.882061,8.327188,6.382877,6.449389,4.908306,2.950187,2.049661,1.677525,1.596006,1.571393,1.582822,1.623103,1.648407,1.675500,1.681844,1.270158,2.524805,4.012780,3.934647,0.002950,0.051166,0.499659,27.645706,0.599999,0.073960,0.044252,0.027816,36.707989,27.542852,28.873440,0.137608,55.314579,187.454178,297.581116,40.871582,21.904165,28.895567,0.110584,67.543823,143.700470,0.000000,0.000000,7.594521,1848.235568,5.612923,0.000000,0.144127,15.633631,0.000000,-0.033390,0.254790,0.569810,19.200001,13.013088,13.013088,0.000000,-0.145011,1.044275,0.000000,0.487187,106.836533,29.068235,8965.620117,0.003892,0.182585,0.094523,0.000000,97.928108,1.381047,8730.407227,0.180983,0.839229,0.656603,98.490417,0.048052,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,24.310450,9.706346,2.478311,17.620070,28.399481,1.324873,69.990929,1355.853394,91.923533,70.822422,34.046204,15.108691,1.615501
1997,5,149,29,1.000000,0.217124,0.214622,0.216891,0.229463,0.239750,0.242489,0.244698,0.273045,0.283663,0.305974,0.314376,0.318272,0.329859,0.339413,0.339720,0.339618,0.338452,0.328353,0.315153,0.303123,0.304316,0.303496,0.297226,0.307639,0.312217,0.311348,0.310637,0.310235,1.731954,4.952962,8.122453,13.988125,17.160444,11.998616,8.447501,6.447138,6.592381,5.002865,2.982994,2.057950,1.669468,1.581004,1.553184,1.563858,1.606786,1.634773,1.663526,1.668318,1.258191,2.499345,3.973251,3.902800,0.288612,0.599458,1.304029,4.720157,1.557592,0.095791,0.045632,0.029084,57.954556,27.981382,8.565639,0.143240,58.978363,186.956100,296.890411,62.178303,22.266134,8.588455,0.115247,71.213242,143.283661,25.000002,0.044412,20.380661,1851.552909,21.221539,0.000000,0.401719,24.740240,0.000000,0.049743,0.559469,1.258200,44.200005,34.294086,34.234619,0.059464,-0.089706,1.597635,0.000000,0.888905,128.255112,8.766799,8965.265625,0.010820,0.411897,0.152609,0.000000,97.502289,1.307183,8729.434570,0.456190,2.072404,0.472304,70.845512,0.034803,0.000000,0.000000,?,0.000000,0.000000,0.273778,0.261893,25.555023,10.063050,2.580122,34.515640,7.431454,1.235322,69.677856,1355.503906,152.400481,95.435310,34.522214,15.493452,2.475888
1997,6,163,12,1.000000,0.061057,0.075905,0.167698,0.200612,0.220159,0.237533,0.243691,0.272266,0.282925,0.305189,0.313709,0.317720,0.329247,0.338806,0.339090,0.338967,0.337832,0.327778,0.314705,0.302772,0.304021,0.303240,0.297165,0.307833,0.312935,0.312121,0.311187,0.310683,1.956498,3.509344,11.324852,15.611670,17.277548,11.958588,8.364189,6.404536,6.635316,5.081635,3.015654,2.067286,1.665014,1.570038,1.539381,1.549458,1.594564,1.624828,1.654518,1.657224,1.247552,2.475963,3.932868,3.860534,0.349687,0.484678,0.698443,1.703267,0.767892,0.085335,0.046153,0.029512,61.638500,27.993504,4.089302,0.145799,52.707989,186.443069,296.343536,65.820595,22.303581,4.112379,0.117340,64.892540,142.887665,1.200000,0.523127,8.644488,1844.771437,6.993244,0.000000,0.449434,25.096050,0.000000,-0.034820,0.455515,1.007965,45.400009,41.826118,41.227871,0.598247,-0.128201,2.049018,0.000000,1.338341,131.694122,4.293689,8963.198242,0.012055,0.605087,0.204524,0.000000,97.049454,1.421901,8728.740234,0.412192,1.224857,0.457484,68.622559,0.033729,0.000000,0.000000,?,0.000000,0.000000,0.430045,0.271275,26.193615,10.298786,2.649886,38.161545,3.492039,1.314875,69.337395,1355.269531,194.550869,104.636633,34.322919,15.635054,3.165464
1997,6,178,27,1.000000,0.262274,0.262359,0.261994,0.257671,0.229496,0.237836,0.242637,0.271199,0.282003,0.304262,0.312950,0.317145,0.328659,0.338233,0.338496,0.338352,0.337244,0.327227,0.314257,0.302389,0.303658,0.302900,0.296994,0.307732,0.313101,0.312898,0.312052,0.311469,1.052743,2.917984,7.441370,16.517168,19.886824,12.273180,8.051133,6.138017,6.419250,4.917474,3.037513,2.078026,1.662576,1.560771,1.527254,1.536818,1.584017,1.616552,1.646905,1.647189,1.237375,2.453125,3.890771,3.812442,0.069541,0.224930,0.486771,0.867761,0.548952,0.083556,0.046450,0.029569,60.089268,27.044630,2.281511,0.146189,60.477451,185.831375,295.801666,64.114838,21.500307,2.304736,0.117405,72.609291,142.404526,21.199999,1.217765,13.183675,1851.678932,12.405079,0.000000,0.647677,23.885952,0.000000,-0.017170,0.405139,0.947222,66.600014,55.470985,53.632946,1.838032,-0.144064,2.446584,0.000000,1.986018,128.905380,2.486863,8957.817383,0.017273,0.856935,0.255380,0.000000,96.758698,1.529605,8728.138672,0.430887,1.093556,0.412591,61.888683,0.030470,0.000000,0.000000,?,0.000000,0.000000,0.872516,0.326063,26.787691,10.488117,2.707838,34.558205,1.831987,1.370916,69.108780,1355.072144,160.254139,115.539193,33.181833,15.175363,3.812612
1997,7,193,12,1.000000,0.066937,0.123328,0.185565,0.205943,0.221837,0.235282,0.240829,0.269547,0.280562,0.302817,0.311759,0.316327,0.328004,0.337668,0.337947,0.337798,0.336718,0.326733,0.313844,0.302020,0.303290,0.302547,0.296785,0.307572,0.313013,0.313042,0.312777,0.312455,1.312400,3.742210,8.120634,11.746247,18.356524,11.687708,7.365733,5.581296,5.873202,4.473777,2.749110,1.973520,1.660900,1.553263,1.517165,1.526399,1.575598,1.610349,1.641190,1.639013,1.228551,2.432934,3.851194,3.766026,0.084325,0.139295,0.283005,0.483268,0.387161,0.078113,0.045728,0.028898,54.965721,24.668562,1.455167,0.142195,53.682926,184.861221,295.165405,58.648590,19.611141,1.478031,0.113639,65.724373,141.643890,7.599999,2.308806,15.450447,1843.097979,12.846590,0.000000,1.012633,25.085718,0.000000,-0.028915,0.267339,0.839207,74.199997,70.639320,66.479538,4.159776,-0.172977,2.703693,0.000000,2.998650,120.835434,1.657012,8948.193359,0.026783,1.117470,0.295347,0.000000,96.496574,1.662433,8727.542969,0.417329,1.094922,0.365878,54.881752,0.027068,0.000000,0.000000,?,0.000000,0.000000,1.679152,0.441773,27.403296,10.672706,2.764152,31.040333,1.118947,1.416065,68.885445,1354.870361,142.591275,110.330443,30.584918,13.955804,4.357072
1997,7,208,27,1.000000,0.276913,0.277259,0.277429,0.276851,0.259528,0.230631,0.236851,0.265748,0.277093,0.299433,0.308995,0.314500,0.326941,0.336940,0.337355,0.337257,0.336229,0.326281,0.313463,0.301672,0.302935,0.302204,0.296562,0.307400,0.312876,0.312954,0.312947,0.312898,0.428021,1.200871,3.164665,11.689684,19.367474,9.629519,5.849414,4.386887,4.623790,3.490989,2.125368,1.514944,1.652725,1.546694,1.508627,1.517769,1.568853,1.605717,1.636929,1.632433,1.221071,2.415540,3.814954,3.722592,0.014685,0.085798,0.208934,0.404240,0.350832,0.074136,0.044208,0.027445,45.480232,19.413763,1.138625,0.133414,63.307522,182.609848,294.046692,48.404942,15.426373,1.160729,0.106665,75.150047,139.867859,18.000000,4.525986,10.134828,1848.639462,6.307277,0.000000,1.447794,27.956642,0.000000,-0.035527,0.091047,0.741495,92.199989,81.650124,72.786812,8.863300,-0.207944,2.778934,0.000000,4.446445,104.998680,1.331311,8931.668945,0.037883,1.358938,0.321798,0.000000,96.356613,1.908948,8727.074219,0.384497,0.749061,0.345252,51.787720,0.025562,0.000000,0.000000,?,0.000000,0.000000,3.074091,0.658088,27.781219,10.812288,2.806670,22.939066,0.830601,1.503823,68.749077,1354.725952,105.559248,99.500835,24.696651,11.124501,4.721272
1997,8,218,6,1.000000,0.117922,0.122897,0.182241,0.202414,0.218153,0.229735,0.232107,0.260799,0.272348,0.294845,0.305212,0.312077,0.325803,0.336241,0.336865,0.336860,0.335899,0.325989,0.313220,0.301450,0.302707,0.301984,0.296409,0.307285,0.312778,0.312869,0.312920,0.312929,0.825505,2.196400,4.255517,6.094689,11.139889,6.681758,3.806427,2.801575,2.939032,2.176724,1.302016,0.914345,1.640432,1.542394,1.503509,1.512779,1.565190,1.603510,1.634960,1.628937,1.216752,2.405292,3.792383,3.694969,2.040797,6.765637,5.626618,0.488758,0.293039,0.070868,0.041940,0.025348,31.193758,12.374766,15.285717,0.120925,52.895004,179.632858,292.718231,33.096970,9.820544,15.306686,0.096886,64.500328,137.506363,0.800000,6.770792,15.272667,1833.294745,7.807496,0.000000,1.055007,21.450985,0.000000,-0.004745,-0.055519,0.433715,92.999985,96.739922,80.594307,16.145599,-0.211099,2.716766,0.000000,5.501451,82.444572,15.462577,8972.877930,0.027329,1.502816,0.331450,49.919300,96.244713,2.133866,8726.672852,0.240449,0.705237,0.317968,47.695160,0.023565,0.000000,0.000000,?,0.000000,0.000000,5.087010,0.998659,28.208513,10.931340,2.841085,17.085407,15.019489,1.544273,68.601883,1354.581421,75.275005,68.085966,16.399482,7.194311,4.797778
1997,8,233,21,1.000000,0.244420,0.244658,0.244992,0.246695,0.247641,0.246567,0.247771,0.255858,0.263222,0.285875,0.297707,0.307539,0.323740,0.334931,0.335951,0.336160,0.335358,0.325541,0.312859,0.301124,0.302376,0.301664,0.296190,0.307113,0.312627,0.312732,0.312817,0.312853,0.839062,1.455238,2.458496,4.290311,4.942711,2.106638,0.893648,0.668564,0.695820,0.486880,0.277282,0.193851,1.612342,1.536724,1.496843,1.506313,1.560635,1.601089,1.632872,1.624703,1.211178,2.391862,3.761301,3.655948,2.055512,3.440100,6.255420,12.478985,8.886936,1.595047,0.183457,0.022156,16.092455,2.883553,34.712002,0.238598,61.666103,176.791824,290.202850,16.539280,2.298088,34.803730,0.146869,74.054665,134.632584,29.200003,13.493898,22.999481,1835.677518,9.862062,0.000000,1.562996,30.205025,0.000000,3.142298,-0.160898,0.540246,122.199982,121.994003,90.456375,31.537626,2.934655,2.556677,0.000000,7.064448,56.304962,34.999996,8918.113281,0.040072,2.479113,0.337755,1.696985,96.230705,2.747125,8726.132812,0.654438,0.945305,0.265197,39.779568,0.019693,0.000000,0.000000,?,0.000000,0.000000,9.628347,1.865834,28.837051,11.079337,2.882299,10.690677,27.192329,1.670702,68.429482,1354.384521,43.477941,26.612214,3.606748,1.762315,4.677953
1997,9,248,5,1.000000,0.305118,0.305923,0.306741,0.309293,0.297840,0.270324,0.237054,0.243513,0.250571,0.273655,0.287696,0.302121,0.321243,0.333429,0.334906,0.335359,0.334754,0.325060,0.312485,0.300794,0.302049,0.301351,0.295977,0.306957,0.312470,0.312587,0.312688,0.312734,0.084767,0.165509,0.369659,1.031259,1.209591,0.370668,0.066009,0.034805,0.038074,0.028811,0.015667,0.023198,1.577331,1.532933,1.492135,1.501474,1.557441,1.599908,1.631926,1.621727,1.206606,2.380523,3.733043,3.619498,0.275508,0.672525,1.746337,5.170854,5.399971,1.215709,0.099315,0.014896,3.231453,0.175533,14.480904,0.129685,72.461739,169.142776,287.109436,3.264457,0.134695,14.530561,0.080027,84.314423,128.520493,32.100002,24.247627,31.702108,1834.639313,7.321787,0.000000,1.488141,32.188076,0.000000,0.119492,-0.116685,0.405368,154.299988,153.644012,97.778152,55.865879,3.629946,2.442842,0.000000,8.552586,40.140160,14.660503,8880.654297,0.037692,2.513163,0.338299,0.000000,96.415482,3.907059,8725.532227,0.307880,0.977476,0.204616,30.692419,0.015229,0.000000,0.000000,?,0.000000,0.000000,12.760586,2.446838,29.544178,11.234333,2.917155,2.054391,9.665215,2.058051,68.303146,1354.149902,8.335620,5.414949,0.278454,0.101299,4.315724
1997,9,263,20,1.000000,0.328913,0.329804,0.330672,0.333152,0.318567,0.288442,0.224408,0.225722,0.231547,0.252168,0.270544,0.291039,0.318646,0.331966,0.333841,0.334517,0.334111,0.324552,0.312094,0.300455,0.301716,0.301035,0.295767,0.306817,0.312311,0.312438,0.312550,0.312602,0.009245,0.028330,0.071843,0.315914,0.891495,0.389968,0.065774,0.026893,0.027302,0.006661,0.000923,0.021972,1.544737,1.529938,1.490201,1.498810,1.556006,1.599768,1.631453,1.620089,1.203008,2.371133,3.707286,3.585150,0.026061,0.102953,0.268815,1.101394,1.892433,0.502915,0.045165,0.008199,1.706795,0.127091,3.894571,0.059464,77.618843,157.232910,282.152740,1.739682,0.093743,3.917154,0.036881,88.839256,118.958069,45.200001,49.881218,57.627941,1821.810666,7.561477,0.000000,1.400334,40.271282,0.000000,1.338605,-0.056631,0.287952,199.499985,210.272430,105.339638,104.932823,5.319771,2.390801,0.000000,9.952921,38.292381,4.004310,8869.166016,0.035055,2.549676,0.338242,0.000000,96.885307,5.179708,8724.803711,0.283389,1.029365,0.145917,21.887573,0.010884,0.000000,0.000000,?,0.000000,0.000000,13.903598,2.426703,30.319372,11.393963,2.950022,0.722497,2.130034,2.515388,68.279175,1353.863037,2.370647,3.731268,0.293098,0.078608,3.831324
1997,10,278,5,1.000000,0.057749,0.063391,0.086214,0.114450,0.145975,0.199112,0.198378,0.209188,0.213677,0.225268,0.251825,0.272228,0.315475,0.330514,0.332808,0.333688,0.333467,0.324036,0.311695,0.300108,0.301376,0.300714,0.295557,0.306689,0.312154,0.312290,0.312410,0.312466,0.049741,0.080231,0.172937,0.509365,0.777838,0.224900,0.068866,0.027936,0.022204,0.000852,0.000429,0.033000,1.513949,1.526698,1.489854,1.498548,1.556227,1.599795,1.631104,1.619733,1.200383,2.363644,3.683967,3.552659,0.029466,0.083116,0.141942,0.266438,0.501552,0.098491,0.019264,0.001809,1.815012,0.120072,1.121005,0.021073,38.084347,143.044296,275.387390,1.849445,0.085425,1.130637,0.011441,48.003246,107.942848,0.800000,56.747303,62.327011,1760.202007,5.324708,0.000000,1.312882,53.814827,0.000000,2.637154,-0.011774,0.197855,200.299988,271.368286,110.664337,160.703979,7.026762,2.380687,0.000000,11.265801,38.162266,1.192561,8867.597656,0.032497,2.577922,0.338050,0.000000,97.520409,6.497612,8724.226562,0.252232,0.523123,0.108322,16.248283,0.008091,0.000000,0.000000,?,0.000000,0.000000,14.186953,2.276199,30.665434,11.484327,2.976860,1.071553,0.688146,3.083212,68.378235,1353.698608,11.126365,7.104734,0.347146,0.069277,3.209758
1997,10,293,20,1.000000,0.056492,0.060570,0.073077,0.112024,0.136636,0.191747,0.191438,0.202319,0.207335,0.220599,0.247698,0.269691,0.312860,0.329137,0.331818,0.332891,0.332842,0.323528,0.311297,0.299758,0.301033,0.300390,0.295347,0.306554,0.312008,0.312146,0.312271,0.312330,0.038645,0.060572,0.114189,0.330225,0.759000,0.215190,0.076744,0.023779,0.010546,0.000483,0.000257,0.049576,1.487420,1.523554,1.489732,1.499231,1.556819,1.599991,1.630876,1.619709,1.198708,2.358020,3.662967,3.521765,0.007917,0.043836,0.081081,0.100461,0.141622,0.027096,0.009129,0.000000,1.517821,0.111681,0.402013,0.009129,36.253006,139.365524,273.470795,1.556193,0.073180,0.406577,0.004564,45.824909,105.023865,12.599999,16.848742,20.430214,1751.670849,3.566749,0.000000,1.229835,61.817940,0.000000,0.000032,-0.001359,0.129320,212.899979,291.269653,114.231094,177.038574,7.026790,2.379350,0.000000,12.495638,37.652199,0.461861,8867.805664,0.030114,2.584231,0.337728,0.000000,98.088478,7.820184,8723.781250,0.234801,0.302285,0.078284,11.742566,0.005854,0.000000,0.000000,?,0.000000,0.000000,14.298928,2.120788,30.844641,11.524522,3.004094,0.796631,0.280502,3.669233,68.484016,1353.602173,7.369506,7.406564,0.400884,0.033908,2.600174
1997,10,300,27,1.000000,0.054206,0.056283,0.061235,0.102373,0.129539,0.189382,0.189147,0.199953,0.205246,0.219400,0.246595,0.269116,0.311967,0.328574,0.331384,0.332535,0.332561,0.323298,0.311114,0.299596,0.300874,0.300239,0.295249,0.306486,0.311944,0.312082,0.312208,0.312268,0.047281,0.071288,0.118857,0.307105,0.759832,0.233834,0.085093,0.019552,0.004267,0.000607,0.000433,0.053191,1.476916,1.522803,1.490180,1.499963,1.557459,1.600398,1.631044,1.619902,1.198353,2.356165,3.653960,3.507808,0.003027,0.038352,0.078665,0.099611,0.080358,0.020723,0.006574,0.000000,1.538197,0.109735,0.320736,0.007004,34.807076,138.236649,272.867584,1.580744,0.066973,0.324023,0.003717,44.264450,104.119736,0.000000,2.577698,3.297987,1747.986269,0.681391,0.000000,0.547192,36.000313,0.000000,0.000007,-0.000561,0.042066,212.899979,294.407562,114.912483,179.495071,7.026797,2.378791,0.000000,13.042831,37.580708,0.378195,8868.349609,0.013296,2.587386,0.337541,0.000000,98.370369,8.429141,8723.592773,0.105950,0.055558,0.071326,10.698864,0.005335,0.000000,0.000000,?,0.000000,0.000000,14.306007,2.048386,30.846497,11.539679,3.019602,0.797808,0.246441,3.971657,68.511948,1353.596558,7.499669,7.820885,0.449877,0.013860,2.351673
1997,11,310,6,1.000000,0.060664,0.074398,0.131041,0.133809,0.161635,0.187718,0.187430,0.198265,0.203824,0.218712,0.245947,0.269533,0.310946,0.327853,0.330803,0.332049,0.332173,0.322977,0.310858,0.299367,0.300647,0.300024,0.295110,0.306384,0.311852,0.311992,0.312120,0.312181,0.037428,0.068214,0.161954,0.191090,0.359790,0.191381,0.082341,0.013785,0.002820,0.000492,0.000300,0.052758,1.463198,1.522280,1.491214,1.501309,1.558630,1.601195,1.631462,1.620289,1.198251,2.354286,3.641930,3.488474,0.019210,0.056483,0.057848,0.054076,0.097099,0.020844,0.006495,0.000000,1.009857,0.099588,0.305560,0.006954,39.914906,137.480225,272.421814,1.051028,0.058268,0.308807,0.003706,49.286400,103.514000,20.600002,12.098850,15.957584,1751.180735,4.015767,0.000000,0.754175,47.749557,0.000000,0.000010,-0.000870,0.044636,233.499969,311.059265,118.928253,192.131012,7.026806,2.377904,0.000000,13.797005,36.916454,0.362909,8867.976562,0.018220,2.591418,0.337270,0.000000,98.978935,8.807225,8722.910156,0.146541,0.771571,0.047804,7.170554,0.003579,0.000000,0.000000,?,0.000000,0.000000,14.418415,1.959641,31.473471,11.612850,3.050939,0.578616,0.219983,4.026654,68.609253,1353.299438,3.570211,2.967915,0.439319,0.009223,2.031951
1997,11,311,7,1.000000,0.070683,0.070672,0.124789,0.133811,0.161632,0.187717,0.187429,0.198264,0.203823,0.218713,0.245948,0.269726,0.310858,0.327786,0.330748,0.332002,0.332135,0.322945,0.310833,0.299344,0.300625,0.300003,0.295096,0.306374,0.311843,0.311984,0.312112,0.312173,0.000000,0.000000,0.001444,0.005310,0.240655,0.192091,0.068959,0.004458,0.003016,0.000507,0.000336,0.047175,1.461887,1.522251,1.491334,1.501455,1.558756,1.601283,1.631510,1.620331,1.198266,2.354148,3.640785,3.486584,0.000000,0.000000,0.009279,0.018187,0.011806,0.000334,0.000000,0.000000,0.439500,0.077108,0.039606,0.000760,39.802456,137.480316,272.418213,0.473980,0.042460,0.039606,0.000760,49.173923,103.514046,0.200000,0.844787,1.083808,1750.994575,0.312450,0.000000,0.073710,5.888045,0.000000,0.000001,-0.000096,0.003611,233.699966,311.371704,119.240700,192.131012,7.026807,2.377806,0.000000,13.870715,36.306019,0.090751,8888.230469,0.001774,2.591754,0.337243,0.000000,100.454834,28.417610,8722.959961,0.014318,-0.068553,46.775764,5780.888184,0.685982,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,31.490444,11.568112,3.030697,0.086972,0.031401,12.320974,69.686951,1353.362427,0.099208,1.985211,0.367921,0.009865,2.002082
