Summary_file = fieldS113.sum
Title = south plots field
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),swdep(19),swdep(20),swdep(21),swdep(22),swdep(23),swdep(24),swdep(25),swdep(26),swdep(27),swdep(28),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
1993,4,104,14,1.000000,0.067436,0.139601,0.188899,0.210421,0.228845,0.244159,0.252480,0.279885,0.289283,0.312697,0.319999,0.322627,0.334212,0.343587,0.343519,0.342438,0.339602,0.326053,0.311160,0.298706,0.299601,0.298911,0.294242,0.305290,0.310698,0.309895,0.308852,0.308418,0.046454,0.166317,0.380005,0.657940,0.891243,0.811414,0.741459,0.586598,0.876919,1.087684,1.043889,1.212240,1.520307,1.637914,1.662412,0.034347,0.050671,0.125368,0.249190,0.790770,0.103658,0.066180,0.042203,0.059842,0.050531,0.025188,0.010813,0.001423,0.001407,0.001426,2.953373,3.814605,1.354004,0.231350,55.507374,153.044891,300.788910,3.324102,2.921931,1.387094,0.185666,68.131393,146.544327,4.600000,0.000000,16.944475,0.337182,1.396010,3.777988,8.416857,17.163389,24.415948,25.248032,27.988484,43.392506,62.539317,63.999834,64.525424,66.842394,68.717350,68.703824,68.487514,67.920437,65.210523,62.231942,59.741269,44.940220,89.673353,147.121237,152.645026,155.348852,154.947611,154.426014,77.104575,15.119171,0.000000,0.151965,46.017811,0.000000,-0.181508,2.016510,2.775853,149.900024,100.032791,100.032791,0.000000,39.309441,17.140953,6.951952,1.253311,47.991798,1.650622,7735.232910,0.004107,0.333761,0.191087,0.000000,178.012985,7.450127,7500.126953,0.302375,3.928497,1.912329,334.657532,0.154079,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.984722,3.912964,-0.470131,1.547797,0.723166,4.179473,103.910751,1168.133057,7.816935,5.192695,2.936701,2.020900,-293.333771
1993,4,105,15,1.000000,0.065607,0.117957,0.186483,0.209620,0.228048,0.243762,0.252111,0.279652,0.289158,0.312530,0.319866,0.322530,0.334118,0.343507,0.343468,0.342466,0.339758,0.326363,0.311341,0.298781,0.299626,0.298918,0.294236,0.305287,0.310703,0.309917,0.308872,0.308432,0.055819,0.162070,0.416971,0.720060,0.966552,0.834020,0.757361,0.599006,0.893171,1.100448,1.049067,1.212819,1.517192,1.635108,1.659871,0.034691,0.050651,0.119125,0.237606,0.796688,0.106204,0.067008,0.042595,0.060028,0.050675,0.025284,0.010856,0.001423,0.001407,0.001424,3.155492,3.874520,1.344965,0.232948,55.101913,152.912781,300.711334,3.534173,2.971306,1.378469,0.186802,67.707443,146.450333,0.000000,0.000000,1.033094,0.328034,1.179571,3.729664,8.384816,17.103608,24.376221,25.211062,27.965209,43.373691,62.505903,63.973195,64.506051,66.823559,68.701413,68.693697,68.493211,67.951521,65.272677,62.268282,59.756136,44.943927,89.675539,147.117949,152.643740,155.351531,154.958271,154.436188,77.108015,0.418245,0.000000,0.012186,3.199180,0.000000,-0.013226,0.117174,0.193726,149.900024,100.451035,100.451035,0.000000,39.296658,17.253963,7.142552,1.265497,48.246532,1.643212,7736.164551,0.000330,0.333765,0.192965,0.000000,177.949524,8.260656,7500.064941,0.024149,0.271806,0.956164,167.328766,0.080260,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.096046,3.953857,-0.448551,1.677104,0.707636,4.879012,103.915260,1168.114502,8.587663,5.651159,3.004081,2.059247,-293.188080
1993,4,110,20,1.000000,0.060082,0.074755,0.170261,0.204070,0.224790,0.242096,0.250573,0.278657,0.288552,0.311726,0.319216,0.322060,0.333647,0.343093,0.343177,0.342493,0.340227,0.327681,0.312345,0.299289,0.299844,0.299021,0.294215,0.305274,0.310725,0.310019,0.308976,0.308505,0.083566,0.153195,0.561025,0.980163,1.344020,0.953893,0.835647,0.658222,0.969141,1.160757,1.074009,1.215945,1.502536,1.621614,1.647440,0.036857,0.053825,0.101061,0.225355,0.806205,0.110332,0.068241,0.045048,0.061826,0.052151,0.026118,0.011201,0.001439,0.001421,0.001431,4.075862,4.160771,1.333635,0.240325,53.684864,152.336884,300.316986,4.493686,3.205944,1.367755,0.193145,66.213501,146.022308,0.000000,0.000000,1.654596,0.300412,0.747548,3.405211,8.162811,16.859281,24.209600,25.057280,27.865657,43.282745,62.345261,63.843204,64.412074,66.729369,68.618613,68.635335,68.498509,68.045426,65.536152,62.469059,59.857805,44.976588,89.706161,147.107265,152.637191,155.362463,155.009331,154.488240,77.126316,1.475543,0.000000,0.062201,16.498528,0.000000,-0.060223,0.528522,0.921459,149.900024,101.926567,101.926567,0.000000,39.238136,17.765358,8.048273,1.327698,49.414532,1.639884,7736.043457,0.001682,0.334324,0.201705,0.000000,177.571884,7.648344,7499.767578,0.119237,1.285592,0.956164,167.328766,0.080260,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.615307,4.149102,-0.346166,2.225956,0.685833,4.476219,103.884705,1168.028564,12.007661,7.971988,3.334945,2.239092,-292.517670
1993,5,125,5,1.000000,0.061728,0.067656,0.120624,0.188050,0.218674,0.238841,0.247665,0.276542,0.286935,0.309693,0.317524,0.320783,0.332445,0.341908,0.342154,0.341866,0.340259,0.329226,0.314621,0.301305,0.301342,0.300161,0.294402,0.305273,0.310760,0.310275,0.309303,0.308767,0.162378,0.273950,0.746908,1.793878,2.598255,1.397347,1.096395,0.859522,1.215644,1.360743,1.161896,1.233821,1.465543,1.585134,1.612373,0.035745,0.048833,0.049980,0.265301,0.855194,0.122984,0.077414,0.051053,0.066222,0.056124,0.028469,0.012171,0.001496,0.001472,0.001470,6.972716,5.113252,1.378037,0.265047,51.204319,151.097427,299.210449,7.520914,3.984107,1.416744,0.212106,63.587547,145.016266,1.800000,0.000000,4.396813,0.308639,0.676558,2.412474,7.522014,16.400581,23.884055,24.766455,27.654201,43.040270,61.938566,63.504895,64.156662,66.489063,68.381505,68.430765,68.373277,68.051721,65.845119,62.924150,60.260960,45.201288,90.048429,147.200847,152.636408,155.380233,155.137367,154.651529,77.191855,4.423597,0.000000,0.201915,44.302025,0.000000,-0.145004,1.207512,2.324852,151.700043,106.350182,106.350182,0.000000,39.095757,18.943544,10.332974,1.529614,53.139309,1.710815,7735.668457,0.005463,0.342660,0.224268,0.000000,175.730835,6.263093,7498.824219,0.370222,4.171390,0.956164,167.328766,0.080260,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.420205,0.177043,0.093581,3.843199,0.684924,3.619923,103.367828,1167.760498,23.848373,15.842455,4.426935,2.824433,-290.915558
1993,5,126,6,1.000000,0.058050,0.065993,0.116609,0.187320,0.218371,0.238677,0.247522,0.276427,0.286838,0.309576,0.317426,0.320708,0.332375,0.341834,0.342085,0.341810,0.340228,0.329246,0.314700,0.301415,0.301460,0.300271,0.294434,0.305278,0.310763,0.310289,0.309325,0.308787,0.168926,0.278813,0.745835,1.822740,2.675085,1.421689,1.108030,0.868750,1.226469,1.370007,1.166182,1.234669,1.463536,1.583074,1.610352,0.035810,0.048077,0.050442,0.268489,0.831160,0.122307,0.077814,0.051692,0.066906,0.056712,0.028775,0.012295,0.001509,0.001483,0.001480,7.113088,5.156347,1.356285,0.267511,51.020760,151.030945,299.143097,7.667103,4.019241,1.395192,0.214217,63.396843,144.959702,0.000000,0.000000,0.265976,0.290251,0.659930,2.332171,7.492807,16.377855,23.867744,24.752171,27.642692,43.025692,61.915228,63.485292,64.141536,66.475043,68.366812,68.417058,68.361920,68.045518,65.849260,62.940046,60.283026,45.218961,90.081323,147.217190,152.638911,155.381259,155.144568,154.662531,77.196749,0.191938,0.000000,0.014428,2.263407,0.000000,-0.008458,0.066558,0.134713,151.700043,106.542122,106.542122,0.000000,39.087410,19.008709,10.465485,1.544042,53.312389,1.691873,7735.643066,0.000390,0.343650,0.225644,0.000000,175.635880,6.222111,7498.781250,0.023541,0.178080,0.956164,167.328766,0.080260,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.483515,0.205211,0.108707,3.908009,0.679871,3.598546,103.336388,1167.750000,24.326529,16.333551,4.476495,2.850550,-290.825470
1993,5,127,7,2.000000,0.057959,0.065452,0.112254,0.186546,0.218077,0.238519,0.247383,0.276314,0.286742,0.309462,0.317330,0.320633,0.332306,0.341762,0.342017,0.341752,0.340194,0.329261,0.314772,0.301520,0.301576,0.300382,0.294470,0.305284,0.310765,0.310303,0.309347,0.308807,0.175264,0.285831,0.740467,1.851071,2.749322,1.445763,1.119493,0.877894,1.237172,1.379204,1.170459,1.235534,1.461566,1.581047,1.608359,0.035833,0.047428,0.052020,0.271165,0.808229,0.121815,0.078208,0.052275,0.067525,0.057250,0.029057,0.012410,0.001520,0.001493,0.001489,7.247718,5.198993,1.336490,0.269787,50.858894,150.965942,299.076538,7.807465,4.054017,1.375594,0.216154,63.228046,144.904190,0.000000,0.000000,0.191938,0.289794,0.654517,2.245086,7.461845,16.355757,23.851897,24.738306,27.631410,43.011313,61.892319,63.466038,64.126650,66.461132,68.352316,68.403432,68.350471,68.038856,65.852226,62.954394,60.303979,45.236452,90.114587,147.234968,152.641929,155.382348,155.151618,154.673521,77.201701,0.170169,0.000000,0.014565,1.710682,0.000000,-0.008346,0.065164,0.132510,0.000000,0.170169,0.170169,0.000000,-0.008239,0.063820,0.130363,0.014565,53.479176,1.674666,7735.619629,0.000394,0.001043,0.001362,0.000000,175.542343,6.183557,7498.740723,0.023564,0.173527,0.956164,167.328766,0.080260,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.544210,0.232820,0.123564,3.969074,0.675856,3.578984,103.305367,1167.739868,24.807151,16.809506,4.525342,2.876388,0.088254
1993,5,140,20,2.000000,0.055777,0.059833,0.074064,0.174775,0.214778,0.236793,0.245873,0.275019,0.285607,0.308141,0.316216,0.319759,0.331435,0.340909,0.341188,0.341015,0.339635,0.329108,0.315194,0.302416,0.302832,0.301709,0.295150,0.305486,0.310822,0.310466,0.309627,0.309082,0.247431,0.379077,0.686434,2.166262,3.554688,1.753426,1.262046,0.992634,1.369853,1.495642,1.226268,1.248376,1.438776,1.557172,1.584690,0.034960,0.046177,0.067582,0.277101,0.592851,0.122381,0.082420,0.057108,0.072337,0.061730,0.031522,0.013415,0.001619,0.001577,0.001567,8.787318,5.733309,1.141052,0.289356,49.137154,150.231277,298.279877,9.418341,4.489152,1.182262,0.232385,61.430820,144.264923,1.000000,0.000000,2.860036,0.278885,0.598327,1.481282,6.991007,16.108322,23.679330,24.587332,27.501871,42.841110,61.628270,63.243274,63.951762,66.287028,68.181788,68.237661,68.202982,67.926948,65.821574,63.038824,60.483277,45.424808,90.512604,147.574916,152.743150,155.411216,155.232953,154.813735,77.270624,2.821398,0.000000,0.203145,28.179218,0.000000,-0.100018,0.740855,1.546946,1.000000,2.991565,2.991565,0.000000,-0.107159,0.791029,1.654192,0.217710,55.406029,1.501333,7735.303711,0.005495,0.019487,0.017991,0.000000,174.379913,5.776851,7498.240723,0.310434,2.069445,0.956164,167.328766,0.080260,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.246162,0.563351,0.303105,4.664100,0.623437,3.382786,102.917351,1167.622192,30.986409,22.067400,5.132910,3.197519,1.101025
1993,6,155,4,2.000000,0.300315,0.301044,0.301785,0.304096,0.293300,0.268027,0.268723,0.282548,0.285588,0.307202,0.315290,0.318940,0.330550,0.340066,0.340354,0.340212,0.338928,0.328614,0.315090,0.302716,0.303533,0.302564,0.296052,0.306054,0.311045,0.310654,0.309934,0.309427,0.135373,0.223386,0.432054,1.339625,4.323880,3.139875,1.726150,1.162175,1.504927,1.615284,1.286282,1.264173,1.418270,1.534464,1.562027,0.003689,0.010677,0.061274,0.243361,0.469250,0.145170,0.086025,0.060501,0.074942,0.064495,0.033169,0.014094,0.001688,0.001636,0.001622,9.594193,6.651677,0.933421,0.302548,71.511810,156.297089,297.511169,10.457268,5.145461,0.976434,0.242950,84.947968,145.969589,38.600002,0.000000,11.190031,1.501574,3.010439,6.035709,12.163834,21.997537,26.802717,26.872318,28.254753,42.838269,61.440404,63.058067,63.788067,66.110010,68.013245,68.070802,68.042481,67.785640,65.722810,63.018026,60.543272,45.529939,90.769132,148.025857,153.027145,155.522620,155.327127,154.967107,77.356699,12.787009,0.000000,0.272232,23.347191,0.000000,3.255054,0.681561,1.471007,39.600002,15.778576,15.778576,0.000000,3.331279,1.474833,3.106699,0.489943,56.936977,1.308323,7734.896973,0.007356,0.444059,0.035808,0.000000,173.491440,5.385385,7497.773438,0.492550,2.054098,0.864143,151.225037,0.072825,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.058487,0.842137,0.463740,3.571731,0.475418,3.156870,102.696022,1167.513916,11.013181,19.656199,6.423525,3.513043,2.041091
1993,6,158,7,2.000000,0.276511,0.276953,0.277412,0.278898,0.271594,0.257173,0.262328,0.283507,0.286822,0.307946,0.315736,0.319011,0.330429,0.339918,0.340200,0.340060,0.338791,0.328505,0.315038,0.302723,0.303596,0.302652,0.296196,0.306199,0.311120,0.310701,0.309995,0.309497,0.240466,0.386020,0.666396,1.457315,3.965967,3.027865,1.717396,1.198535,1.535075,1.640010,1.298608,1.267447,1.414978,1.530523,1.558062,0.006195,0.032032,0.081044,0.259501,0.447209,0.139865,0.085157,0.061077,0.075821,0.065161,0.033545,0.014272,0.001711,0.001654,0.001640,9.744029,6.740320,0.965846,0.303988,66.943100,154.897736,297.485229,10.602727,5.232318,1.008425,0.244637,80.059479,146.079514,0.400000,0.000000,5.643744,1.382557,2.769526,5.548247,11.155919,20.369555,25.717297,26.232763,28.350667,43.023361,61.589105,63.147296,63.802108,66.085708,67.983688,68.040065,68.011956,67.758126,65.701076,63.007650,60.544507,45.539474,90.795667,148.097768,153.099476,155.559965,155.350459,154.997533,77.374302,4.899661,0.000000,0.060113,5.065251,0.000000,0.252330,0.196148,0.263202,40.000004,20.678238,20.678238,0.000000,3.400320,1.709108,3.366917,0.550057,57.135006,1.342673,7734.824707,0.001623,0.469186,0.041866,0.000000,173.340576,5.308918,7497.698242,0.082826,0.347852,0.850938,148.914215,0.071753,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.225749,0.881525,0.485431,4.072186,0.527842,3.102018,102.642059,1167.492432,13.063155,19.470071,6.546758,3.568004,2.216723
1993,6,159,8,2.000000,0.270618,0.271011,0.271436,0.272884,0.266830,0.254979,0.260818,0.283008,0.286975,0.308179,0.315928,0.319095,0.330411,0.339876,0.340151,0.340010,0.338745,0.328469,0.315020,0.302722,0.303613,0.302677,0.296239,0.306248,0.311147,0.310718,0.310016,0.309521,0.268135,0.427515,0.756688,2.322390,3.897209,3.007956,1.716366,1.205359,1.543601,1.648093,1.302835,1.268733,1.413998,1.529266,1.556779,0.009452,0.085814,0.739970,21.075846,0.541163,0.138983,0.085104,0.061213,0.076069,0.065329,0.033638,0.014322,0.001719,0.001660,0.001646,10.679893,6.764837,22.591228,0.304534,65.917465,154.519485,297.499207,11.538076,5.255236,22.633780,0.245163,78.958359,146.023788,0.000000,0.000000,0.984426,1.353088,2.710111,5.428721,10.915363,20.012256,25.497925,26.081790,28.300760,43.046233,61.635895,63.185554,63.818933,66.082171,67.975138,68.030179,68.001936,67.749043,65.693790,63.003924,60.544375,45.542012,90.803071,148.119731,153.124051,155.573602,155.358791,155.007775,77.380193,1.038914,0.000000,0.020494,1.073722,0.000000,-0.007046,0.090545,0.085761,40.000004,21.717152,21.717152,0.000000,3.387044,1.807918,3.451745,0.570551,58.082111,22.968723,7757.304199,0.000553,0.473840,0.044374,0.000000,173.295883,5.284339,7497.671875,0.025237,0.111401,0.845642,147.987259,0.071322,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.278863,0.894287,0.492534,5.073798,22.091469,3.084331,102.628113,1167.485718,21.276339,19.474112,6.580705,3.585914,2.279585
1993,6,167,16,2.000000,0.308108,0.308917,0.309743,0.312349,0.300368,0.271421,0.261503,0.280243,0.286844,0.308816,0.316613,0.319722,0.330603,0.339755,0.339846,0.339644,0.338396,0.328178,0.314853,0.302678,0.303685,0.302802,0.296516,0.306639,0.311404,0.310877,0.310186,0.309712,0.260836,0.556769,1.249656,4.517565,6.014086,3.660181,1.828061,1.252281,1.594738,1.697901,1.329548,1.277372,1.407644,1.520527,1.547420,0.248711,0.610226,1.793683,11.271164,3.011467,0.233220,0.087703,0.062471,0.077639,0.066273,0.034113,0.014606,0.001770,0.001700,0.001687,16.259092,7.037755,17.168470,0.311143,72.988319,156.004700,297.646515,17.173122,5.458951,17.212322,0.250234,86.063477,145.889297,15.999999,0.000000,8.266998,1.540539,3.089166,6.194869,12.493977,22.527628,27.142139,26.150319,28.024339,43.026561,61.763242,63.322670,63.944441,66.120613,67.950931,67.969208,67.928730,67.679198,65.635599,62.970618,60.535535,45.552777,90.840574,148.258200,153.319499,155.702213,155.438278,155.093013,77.427900,8.160893,0.000000,0.172628,8.425202,0.000000,0.441654,0.806660,0.657542,56.000004,29.878048,29.878048,0.000000,4.155225,2.607734,4.104227,0.743179,63.822632,17.553350,7757.051758,0.004655,0.614153,0.064829,0.000000,173.027252,5.136037,7497.511230,0.289006,0.713282,0.805439,140.951859,0.068050,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.603504,0.973708,0.539498,8.589520,14.927607,2.981006,102.558563,1167.446045,36.157942,26.696492,6.990589,3.706403,2.885443
1993,7,182,1,2.000000,0.242346,0.242698,0.243322,0.246088,0.244947,0.244536,0.252540,0.278296,0.286763,0.309050,0.316877,0.320044,0.330994,0.339991,0.339763,0.339295,0.337924,0.327705,0.314518,0.302484,0.303616,0.302796,0.296733,0.307209,0.311999,0.311314,0.310576,0.310099,1.081742,1.917737,3.878931,6.857515,6.375752,3.281995,1.924175,1.362277,1.698342,1.787143,1.375599,1.290090,1.395481,1.506045,1.532818,0.382117,0.834026,1.727736,4.138995,1.778098,0.187780,0.089365,0.063848,0.078927,0.066564,0.034164,0.014695,0.001794,0.001721,0.001716,23.393673,7.459736,9.048752,0.315786,61.173290,152.239380,297.845978,24.355759,5.809850,9.093434,0.254021,73.800262,145.280975,7.600000,0.239087,19.140503,1.211732,2.426978,4.866434,9.843509,18.370990,24.453646,25.253951,27.829577,43.014513,61.809908,63.375410,64.008812,66.198852,67.998122,67.952500,67.859079,67.584893,65.541068,62.903632,60.496840,45.542383,90.838888,148.366542,153.604535,155.999659,155.657075,155.287831,77.524629,18.799295,0.000000,0.371381,21.289268,0.000000,0.691466,1.404613,1.195038,63.600006,48.927437,48.677341,0.250104,4.520859,4.003503,5.300535,1.114560,71.150597,9.438286,7755.036133,0.009989,0.761111,0.102077,0.000000,172.429626,4.842518,7497.175293,0.430451,1.549302,0.712172,124.630173,0.060413,0.000000,0.000000,0.182660,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.353886,1.147650,0.637903,15.861176,7.675573,2.771461,102.375092,1167.355347,69.665349,34.705547,7.619302,3.948301,4.190472
1993,7,193,12,2.000000,0.290821,0.291389,0.291972,0.293812,0.284253,0.263515,0.265782,0.289527,0.290808,0.319808,0.326258,0.329696,0.341026,0.350793,0.351128,0.351443,0.351059,0.338749,0.319366,0.303245,0.303643,0.302719,0.296745,0.307393,0.312413,0.311724,0.310951,0.310450,0.328792,0.548677,0.993543,2.556809,7.008224,7.394985,4.656423,2.965881,2.527333,2.274887,1.610515,1.374925,1.411031,1.516391,1.556061,0.095298,0.211074,0.480123,1.504986,1.884086,0.594789,0.155826,0.072800,0.079424,0.064612,0.032369,0.014086,0.002140,0.001558,0.001548,18.831030,13.229782,4.770356,0.388847,69.630440,158.129379,307.154602,21.159243,10.096313,4.848269,0.294749,82.919525,149.824585,45.699997,0.324508,11.271821,1.454107,2.913893,5.839441,11.752480,21.318984,26.351540,26.578166,28.952680,43.621215,63.961612,65.251565,65.939278,68.205202,70.158684,70.225666,70.288523,70.211821,67.749880,63.873244,60.648984,45.546476,90.815769,148.372704,153.696570,156.206452,155.861973,155.475255,77.612462,11.885900,0.000000,0.324724,13.419516,0.000000,24.888926,18.055597,8.043932,109.299995,61.239986,60.563244,0.676755,29.486435,22.789923,14.778395,1.439284,72.598381,5.230875,7751.452148,0.008703,7.351487,0.634007,0.000000,172.058838,4.640478,7496.923828,0.857173,1.216758,0.599920,104.986061,0.051139,0.000000,0.000000,0.401316,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.961948,1.282734,0.715671,6.763896,2.919510,2.624964,102.302216,1167.288574,21.755486,32.873159,17.519729,5.793816,20.108406
1993,7,208,27,2.000000,0.308384,0.309238,0.310109,0.312834,0.300938,0.272229,0.273197,0.297596,0.297955,0.321930,0.329088,0.332588,0.343443,0.353167,0.353353,0.353538,0.353005,0.343056,0.328335,0.314648,0.314585,0.311875,0.301906,0.311881,0.315676,0.313124,0.311646,0.311087,0.064184,0.115592,0.241189,0.887581,3.571805,5.383083,4.552795,3.421204,3.055727,2.883766,1.915858,1.483552,1.408455,1.476228,1.515400,0.010631,0.061271,0.176310,0.606227,1.076108,0.542871,0.184438,0.083423,0.081913,0.064134,0.031931,0.013925,0.002340,0.001490,0.001438,10.263433,14.871421,2.473418,0.429874,73.143166,161.904312,309.418884,12.539831,11.637094,2.565637,0.321689,86.803001,152.498749,45.699997,1.614854,18.608534,1.541918,3.092385,6.202180,12.513379,22.570383,27.222924,27.319670,29.759618,44.693296,64.386003,65.817616,66.517607,68.688566,70.633376,70.670518,70.707510,70.601084,68.611164,65.666914,62.929541,47.187768,93.562470,150.952813,155.940730,157.837758,156.562126,155.822769,77.771870,16.514725,0.000000,0.559944,22.795038,0.000000,24.243971,19.043900,16.563271,155.000000,79.480797,77.077965,2.402838,53.977753,43.408493,33.132713,1.999228,65.692627,2.971878,7740.915527,0.014935,13.078251,1.335418,0.000000,171.256805,4.419240,7496.576172,1.035925,1.639060,0.534658,93.565239,0.045705,0.000000,0.000000,1.147690,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.817361,1.466728,0.817255,2.499148,1.213142,2.451760,101.931129,1167.178467,7.093054,15.825187,16.664899,6.837103,39.865570
1993,7,209,28,2.000000,0.298186,0.298883,0.299593,0.301804,0.291297,0.267022,0.269397,0.293770,0.293845,0.321000,0.328090,0.331582,0.342607,0.352344,0.352568,0.352779,0.352192,0.342182,0.327527,0.313958,0.314612,0.313144,0.304451,0.313254,0.316654,0.313686,0.311771,0.311146,0.092278,0.152305,0.291621,0.922261,3.331818,5.009689,4.248873,3.210772,2.884369,2.909662,1.933530,1.489388,1.405899,1.468995,1.507615,0.018332,0.070335,0.179913,0.580434,1.014245,0.509730,0.176708,0.081673,0.081391,0.063702,0.031616,0.013791,0.002336,0.001477,0.001421,9.799972,14.220441,2.372989,0.419282,71.093277,159.904724,308.629089,11.924409,11.129240,2.461343,0.315120,84.563148,151.123672,0.000000,0.224389,1.514709,1.490929,2.988833,5.991860,12.072169,21.847278,26.702204,26.939747,29.377005,44.076787,64.200010,65.617962,66.316368,68.521315,70.468889,70.513544,70.555739,70.438383,68.436393,65.505324,62.791516,47.191757,93.943102,152.225435,156.626962,158.326963,156.843147,155.885394,77.786489,1.682331,0.000000,0.044327,2.391427,0.000000,0.311420,2.388613,3.306016,155.000000,81.538895,78.760292,2.778608,54.098770,45.065128,35.579124,2.043555,64.571640,2.860143,7739.582031,0.001178,13.104753,1.396224,0.000000,171.196274,4.404354,7496.550781,0.095386,0.125682,0.528726,92.527046,0.045210,0.000000,0.000000,1.244449,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.886567,1.480483,0.824744,2.569071,1.187096,2.439257,101.901337,1167.169678,7.639563,15.250496,15.771764,6.543965,41.823307
1993,8,216,4,2.000000,0.302269,0.303012,0.303769,0.306136,0.295029,0.268763,0.269448,0.293223,0.292965,0.320743,0.327693,0.331181,0.342275,0.352017,0.352253,0.352472,0.351858,0.341791,0.326803,0.312767,0.312928,0.311197,0.303133,0.313371,0.318417,0.318539,0.318665,0.318727,0.050501,0.086247,0.155475,0.410393,1.323715,2.164946,2.064147,1.725213,1.602211,2.304198,2.091399,1.563188,1.413989,1.446484,1.479802,0.016634,0.058772,0.140848,0.409820,0.735632,0.411386,0.161230,0.079063,0.080638,0.062217,0.030388,0.013221,0.002272,0.001427,0.001363,4.191277,8.741468,1.773092,0.398342,71.865746,159.857330,308.314728,5.223351,6.663696,1.853707,0.302533,85.338135,150.888000,22.600002,2.044853,10.924366,1.511346,3.030123,6.075388,12.245453,22.127167,26.876271,26.944769,29.322262,43.944734,64.148621,65.538581,66.236238,68.455048,70.403481,70.450660,70.494339,70.371607,68.358245,65.360553,62.553322,46.939167,93.359122,151.566437,156.685486,159.208502,159.269324,159.332270,79.681693,8.609467,0.000000,5.021604,13.800815,0.000000,11.848723,11.559910,11.915854,177.600006,92.308540,87.369751,4.938790,66.001755,56.395798,47.224182,7.065158,53.268269,2.235280,7727.035645,0.132638,14.781648,1.829599,0.000000,170.814865,4.332084,7496.386230,0.719744,0.810061,0.485854,85.024384,0.041621,0.000000,0.000000,2.162133,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.328824,1.568085,0.872775,1.143854,0.871285,2.371031,101.716431,1167.114746,3.351392,5.982306,7.660658,3.645968,53.273865
